MotherShip.UTCGregorian   MotherShip.motherVNB.X    MotherShip.motherVNB.Y    MotherShip.motherVNB.Z    MotherShip.motherVNB.VX   MotherShip.motherVNB.VY   MotherShip.motherVNB.VZ   
08 Jan 2028 16:04:48.000   1118.826655447674         9.094947017729282e-13     53001.97291377073         2.794526514845542         1.734723475976807e-18     -1.80628081936085e-16     
08 Jan 2028 16:19:12.000   1115.204357015112         -9.094947017729282e-13    53052.92934278918         2.795787523237828         1.734723475976807e-18     -2.892109295105083e-16    
08 Jan 2028 16:33:36.000   1109.42050497332          0                         53103.69101208166         2.797080802815511         -2.42861286636753e-17     2.688821387764051e-17     
08 Jan 2028 16:48:00.000   1101.48976315944          9.094947017729282e-13     53154.1598645703          2.798404327082285         -6.938893903907228e-18    1.994931997373328e-17     
08 Jan 2028 17:02:24.000   1091.431312673046         0                         53204.23843075405         2.799756016821726         -1.387778780781446e-17    9.454242944073599e-17     
08 Jan 2028 17:16:48.000   1079.268810135589         0                         53253.83006984936         2.801133744484294         4.163336342344337e-17     -2.775557561562891e-17    
08 Jan 2028 17:31:12.000   1065.030339472175         0                         53302.8391498892          2.802535336234513         0                         -1.595945597898663e-16    
08 Jan 2028 17:45:36.000   1048.748364734058         9.094947017729282e-13     53351.17123945787         2.803958575568782         1.387778780781446e-17     6.071532165918825e-17     
08 Jan 2028 18:00:00.000   1030.459661173482         0                         53398.73333524835         2.805401206843527         -2.775557561562891e-17    1.873501354054952e-16     
08 Jan 2028 18:14:24.000   1010.205250957087         0                         53445.43404332674         2.806860938211717         5.551115123125783e-17     2.602085213965211e-16     
08 Jan 2028 18:28:48.000   988.030331129451          -9.094947017729282e-13    53491.18376466578         2.808335444521251         -2.775557561562891e-17    3.642919299551295e-17     
08 Jan 2028 18:43:12.000   963.9841783753773         0                         53535.89491748052         2.809822370955454         -2.775557561562891e-17    -6.071532165918825e-17    
08 Jan 2028 18:57:36.000   938.1200673238211         0                         53579.48209437924         2.811319335457326         2.775557561562891e-17     -1.07552855510562e-16     
08 Jan 2028 19:12:00.000   910.4951547072694         0                         53621.86228313382         2.812823932405168         0                         1.769417945496343e-16     
08 Jan 2028 19:26:24.000   881.1703779265773         -9.094947017729282e-13    53662.95501759653         2.814333735053356         2.775557561562891e-17     2.775557561562891e-17     
08 Jan 2028 19:40:48.000   850.210315491862          0                         53702.68258891727         2.815846299310203         -2.775557561562891e-17    3.122502256758253e-17     
08 Jan 2028 19:55:12.000   817.6830678139941         0                         53740.97018961409         2.81735916638972          0                         -2.42861286636753e-17     
08 Jan 2028 20:09:36.000   783.6600941017194         -9.094947017729282e-13    53777.74610557829         2.818869866691228         0                         0                         
08 Jan 2028 20:24:00.000   748.2160659320253         -9.094947017729282e-13    53812.9418763718          2.820375923940903         2.775557561562891e-17     -6.938893903907228e-18    
08 Jan 2028 20:38:24.000   711.4287024020991         4.547473508864641e-13     53846.49242973311         2.821874858085313         0                         -1.040834085586084e-17    
08 Jan 2028 20:52:48.000   673.3785825667867         4.547473508864641e-13     53878.33626219928         2.82336419090296          -5.551115123125783e-17    1.040834085586084e-17     
08 Jan 2028 21:07:12.000   634.1489865972082         4.547473508864641e-13     53908.41555157935         2.824841450011203         -5.551115123125783e-17    6.938893903907228e-18     
08 Jan 2028 21:21:36.000   593.8256900896405         -4.547473508864641e-13    53936.67631733872         2.826304174608566         0                         -5.551115123125783e-17    
08 Jan 2028 21:36:00.000   552.4968021604006         0                         53963.06852026838         2.82774992016726          0                         2.42861286636753e-17      
08 Jan 2028 21:50:24.000   510.2525593226347         -9.094947017729282e-13    53987.54620119889         2.82917626433831          5.551115123125783e-17     -6.938893903907228e-18    
08 Jan 2028 22:04:48.000   467.1851507228118         4.547473508864641e-13     54010.06758170589         2.830580811804823         -5.551115123125783e-17    -9.8879238130678e-17      
08 Jan 2028 22:19:12.000   423.3885431821191         -4.547473508864641e-13    54030.59515470733         2.831961198490612         0                         2.081668171172169e-17     
08 Jan 2028 22:33:36.000   378.9582698198662         -4.547473508864641e-13    54049.09579681723         2.833315095389084         -5.551115123125783e-17    -6.591949208711867e-17    
08 Jan 2028 22:48:00.000   333.9912593154731         0                         54065.5408295321          2.834640209392947         -5.551115123125783e-17    2.393918396847994e-16     
08 Jan 2028 23:02:24.000   288.5855912301054         2.273736754432321e-13     54079.90610785453         2.835934282554017         -5.551115123125783e-17    1.283695372222837e-16     
08 Jan 2028 23:16:48.000   242.8402593536281         2.273736754432321e-13     54092.1720846511          2.837195087832398         -5.551115123125783e-17    -1.07552855510562e-16     
08 Jan 2028 23:31:12.000   196.8548523637405         -4.547473508864641e-13    54102.32383896683         2.83842041873079          0                         0                         
08 Jan 2028 23:45:36.000   150.7291300251593         -5.684341886080801e-13    54110.35112959608         2.839608075648566         -5.551115123125783e-17    1.292368989602721e-16     
09 Jan 2028 00:00:00.000   104.563294313503          2.273736754432321e-13     54116.24838862887         2.840755942104283         -5.551115123125783e-17    -1.392115589471388e-16    
09 Jan 2028 00:14:24.000   58.46144433254621         2.273736754432321e-13     54120.01491800843         2.841862661910896         5.551115123125783e-17     7.090682208055199e-17     
09 Jan 2028 00:28:48.000   12.51445004614653         -3.659295089164516e-13    54121.65453227062         2.842925370115281         0                         -1.852901512777727e-16    
09 Jan 2028 00:43:12.000   -33.17493667315126        -5.684341886080801e-13    54121.17566524924         2.843942600983935         0                         2.66496893996937e-16      
09 Jan 2028 00:57:36.000   -78.50563734290782        3.410605131648481e-13     54118.59157783774         2.84491278587732          5.551115123125783e-17     -2.602085213965211e-18    
09 Jan 2028 01:12:00.000   -123.3783366694651        4.547473508864641e-13     54113.92028771959         2.845834332355147         5.551115123125783e-17     4.250072516143177e-17     
09 Jan 2028 01:26:24.000   -167.6954709084182        2.273736754432321e-13     54107.18448999883         2.846705679755244         0                         -1.543903893619358e-16    
09 Jan 2028 01:40:48.000   -211.3611992916969        0                         54098.41147701679         2.847525337327736         -5.551115123125783e-17    -6.245004513516506e-17    
09 Jan 2028 01:55:12.000   -254.2814226244432        2.273736754432321e-13     54087.63306267797         2.848291909905575         0                         9.71445146547012e-17      
09 Jan 2028 02:09:36.000   -296.3637986269344        -6.821210263296962e-13    54074.88551705638         2.84900411427198          -5.551115123125783e-17    1.387778780781446e-17     
09 Jan 2028 02:24:00.000   -337.5178180135755        4.547473508864641e-13     54060.20946101366         2.849660787437975         0                         1.07552855510562e-16      
09 Jan 2028 02:38:24.000   -377.6549334947521        4.547473508864641e-13     54043.64979669681         2.850260893039552         5.551115123125783e-17     -1.734723475976807e-18    
09 Jan 2028 02:52:48.000   -416.6886873955718        -4.547473508864641e-13    54025.25560959576         2.850803523168767         0                         1.561251128379126e-17     
09 Jan 2028 03:07:12.000   -454.5349130203194        4.547473508864641e-13     54005.08006112057         2.851287900238007         0                         3.642919299551295e-17     
09 Jan 2028 03:21:36.000   -491.1119074730212        -4.547473508864641e-13    53983.1802796231          2.851713376990594         0                         -4.163336342344337e-17    
09 Jan 2028 03:36:00.000   -526.3406571240043        0                         53959.61723030922         2.852079437681062         5.551115123125783e-17     1.283695372222837e-16     
09 Jan 2028 03:50:24.000   -560.145022021102         0                         53934.45558643899         2.852385698149261         0                         -3.122502256758253e-17    
09 Jan 2028 04:04:48.000   -592.4519562554372        0                         53907.76357589907         2.852631907399195         0                         0                         
09 Jan 2028 04:19:12.000   -623.191677808519         0                         53879.61283085481         2.852817948118509         -2.775557561562891e-17    3.122502256758253e-17     
09 Jan 2028 04:33:36.000   -652.2978644393745        9.094947017729282e-13     53850.07821492966         2.852943838562905         0                         3.469446951953614e-18     
09 Jan 2028 04:48:00.000   -679.7077967692751        9.094947017729282e-13     53819.23765756186         2.853009733136696         5.551115123125783e-17     6.938893903907228e-18     
09 Jan 2028 05:02:24.000   -705.3625231918243        9.094947017729282e-13     53787.17195526388         2.853015923819794         0                         -6.938893903907228e-18    
09 Jan 2028 05:16:48.000   -729.2069791747942        9.094947017729282e-13     53753.96460806648         2.852962841212472         -2.775557561562891e-17    -1.040834085586084e-17    
09 Jan 2028 05:31:12.000   -751.1901185200029        9.094947017729282e-13     53719.70159097531         2.85285105404421          0                         5.551115123125783e-17     
09 Jan 2028 05:45:36.000   -771.2650129794172        -9.094947017729282e-13    53684.47117397099         2.852681269326665         -2.775557561562891e-17    -6.938893903907228e-17    
09 Jan 2028 06:00:00.000   -789.3889636070335        0                         53648.36370299947         2.852454332062066         0                         1.023486850826316e-16     
09 Jan 2028 06:14:24.000   -805.5235825449668        -9.094947017729282e-13    53611.47139575388         2.852171223402706         -2.775557561562891e-17    -3.642919299551295e-17    
09 Jan 2028 06:28:48.000   -819.6348885739881        -9.094947017729282e-13    53573.88811485963         2.851833059580227         0                         -5.030698080332741e-17    
09 Jan 2028 06:43:12.000   -831.6933768903316        0                         53535.70915791719         2.851441089104497         -1.387778780781446e-17    -5.204170427930421e-17    
09 Jan 2028 06:57:36.000   -841.6740995400817        -9.094947017729282e-13    53497.03102253901         2.850996690818241         0                         2.012279232133096e-16     
09 Jan 2028 07:12:00.000   -849.5567248391829        0                         53457.95119079285         2.850501370319638         2.775557561562891e-17     -4.510281037539698e-17    
09 Jan 2028 07:26:24.000   -855.3255985266655        0                         53418.56788697984         2.849956757333512         -2.775557561562891e-17    -9.367506770274758e-17    
09 Jan 2028 07:40:48.000   -858.9697870302605        -9.094947017729282e-13    53378.9798600551          2.849364601526285         -1.387778780781446e-17    6.678685382510707e-17     
09 Jan 2028 07:55:12.000   -860.4831185591985        9.094947017729282e-13     53339.28613332763         2.848726769083954         0                         4.9439619065339e-17       
09 Jan 2028 08:09:36.000   -859.8642020643452        0                         53299.5858004144          2.84804523895269          6.938893903907228e-18     1.713039432527097e-16     
09 Jan 2028 08:24:00.000   -857.1164384439868        -1.818989403545856e-12    53259.97775660108         2.847322097670773         -1.387778780781446e-17    1.103717811590244e-16     
09 Jan 2028 08:38:24.000   -852.2480133095993        0                         53220.56049683063         2.846559535021675         1.864827736675068e-17     -7.432205892388133e-17    
09 Jan 2028 08:52:48.000   -845.271873493875         0                         53181.43186784166         2.84575983941388          1.734723475976807e-17     -3.942159099157294e-16    
09 Jan 2028 09:07:12.000   -836.2056912073795        1.818989403545856e-12     53142.68885804676         2.844925391837937         -2.081668171172169e-17    3.269953752216281e-16     
09 Jan 2028 09:21:36.000   -825.0718010389585        0                         53104.42735720543         2.844058660664451         -2.775557561562891e-17    6.071532165918825e-17     
09 Jan 2028 09:36:00.000   -811.8971364295189        0                         53066.7419565577          2.843162194700992         -6.938893903907228e-18    1.994931997373328e-16     
09 Jan 2028 09:50:24.000   -796.7131352977851        0                         53029.72572031951         2.842238617029705         -5.551115123125783e-17    8.153200337090993e-17     
09 Jan 2028 10:04:48.000   -779.5556501662312        -9.094947017729282e-13    52993.46999345721         2.841290617072073         0                         -3.50414142147315e-16     
09 Jan 2028 10:19:12.000   -760.4648277839038        0                         52958.06418743749         2.840320943440688         -1.387778780781446e-17    4.163336342344337e-16     
09 Jan 2028 10:33:36.000   -739.4850021855274        9.094947017729282e-13     52923.5956022158          2.839332395073566         0                         -3.799044412389208e-16    
09 Jan 2028 10:48:00.000   -716.6645580243625        -9.094947017729282e-13    52890.1492218665          2.838327813016992         2.775557561562891e-17     -2.081668171172169e-17    
09 Jan 2028 11:02:24.000   -692.0558110571476        9.094947017729282e-13     52857.8075635624          2.837310071839322         0                         1.092875789865388e-16     
09 Jan 2028 11:16:48.000   -665.7148669290366        0                         52826.65047413065         2.83628206971895          2.775557561562891e-17     1.700029006457271e-16     
09 Jan 2028 11:31:12.000   -637.70149878234          9.094947017729282e-13     52796.75499199469         2.835246719592313         -2.775557561562891e-17    -5.204170427930421e-17    
09 Jan 2028 11:45:36.000   -608.0789996571839        0                         52768.19517706968         2.834206940423579         0                         -7.28583859910259e-17     
09 Jan 2028 12:00:00.000   -576.914063057284         0                         52741.04197243194         2.833165647618369         0                         6.938893903907228e-18     
09 Jan 2028 12:14:24.000   -544.2766327359188        0                         52715.36305468716         2.83212574500438          2.775557561562891e-17     -1.734723475976807e-17    
09 Jan 2028 12:28:48.000   -510.2397819663468        -9.094947017729282e-13    52691.22270865038         2.831090115921383         -2.775557561562891e-17    -2.42861286636753e-17     
09 Jan 2028 12:43:12.000   -474.8795601202075        -9.094947017729282e-13    52668.68169481295         2.830061616039207         2.775557561562891e-17     -1.387778780781446e-17    
09 Jan 2028 12:57:36.000   -438.274861693173         -4.547473508864641e-13    52647.79713571275         2.829043065388222         0                         0                         
09 Jan 2028 13:12:00.000   -400.507265488498         0                         52628.6224019749          2.828037242139944         -2.775557561562891e-17    -3.469446951953614e-18    
09 Jan 2028 13:26:24.000   -361.660889905669         4.547473508864641e-13     52611.20701153719         2.827046875539467         5.551115123125783e-17     -1.040834085586084e-17    
09 Jan 2028 13:40:48.000   -321.822209831379         0                         52595.59653295186         2.82607464045679          0                         -1.387778780781446e-17    
09 Jan 2028 13:55:12.000   -281.0798986639722        9.094947017729282e-13     52581.83249618969         2.825123150721407         0                         -7.28583859910259e-17     
09 Jan 2028 14:09:36.000   -239.5246308800528        0                         52569.95232962396         2.824194954544048         0                         -6.938893903907228e-18    
09 Jan 2028 14:24:00.000   -197.2488842442343        0                         52559.98926769516         2.823292527484867         0                         -7.806255641895632e-17    
09 Jan 2028 14:38:24.000   -154.3467552802044        0                         52551.97230474351         2.82241826686586          -5.551115123125783e-17    -1.387778780781446e-17    
09 Jan 2028 14:52:48.000   -110.9137365827386        0                         52545.92614217045         2.821574485879216         0                         -4.163336342344337e-17    
09 Jan 2028 15:07:12.000   -67.04652135065004        -4.547473508864641e-13    52541.87114450386         2.82076340695818          -5.551115123125783e-17    -3.122502256758253e-17    
09 Jan 2028 15:21:36.000   -22.84281279438778        2.273736754432321e-13     52539.82330451361         2.8199871551287           0                         5.724587470723463e-17     
09 Jan 2028 15:36:00.000   21.59888869536994         -6.821210263296962e-13    52539.79422101781         2.81924775248537          5.551115123125783e-17     -1.162264728904461e-16    
09 Jan 2028 15:50:24.000   66.17944087724213         4.547473508864641e-13     52541.79107484698         2.818547112347505         1.110223024625157e-16     1.769417945496343e-16     
09 Jan 2028 16:04:48.000   110.7992610613623         2.273736754432321e-13     52545.81662591855         2.81788703640158          0                         -3.851086116668512e-16    
09 Jan 2028 16:19:12.000   155.3584701089818         -1.13686837721616e-13     52551.86919982057         2.817269213388122         0                         -1.357421119951852e-16    
09 Jan 2028 16:33:36.000   199.757099883251          -5.684341886080801e-14    52559.94270096978         2.816695223358955         0                         2.419939248987646e-16     
09 Jan 2028 16:48:00.000   243.8952836599246         -1.20792265079217e-13     52570.02660866719         2.816166546603823         0                         8.131516293641283e-19     
09 Jan 2028 17:02:24.000   287.6735518837444         1.989519660128281e-13     52582.10601841744         2.815684582860261         5.551115123125783e-17     -1.26851654180804e-16     
09 Jan 2028 17:16:48.000   330.9932350486196         -3.410605131648481e-13    52596.16165372434         2.815250678962146         -5.551115123125783e-17    6.114900252818245e-17     
09 Jan 2028 17:31:12.000   373.7570314265666         0                         52612.16992215391         2.814866171755884         0                         -8.933825901280557e-17    
09 Jan 2028 17:45:36.000   415.8699031968441         -4.547473508864641e-13    52630.10300660288         2.81453244778796          0                         -4.336808689942018e-17    
09 Jan 2028 18:00:00.000   457.2398947036655         4.547473508864641e-13     52649.92897131061         2.814250912192314         0                         6.505213034913027e-17     
09 Jan 2028 18:14:24.000   497.7708324510064         -2.273736754432321e-13    52671.61182268249         2.814021338435535         5.551115123125783e-17     -1.474514954580286e-16    
09 Jan 2028 18:28:48.000   537.3755189660963         4.547473508864641e-13     52695.11145422044         2.813845317228987         5.551115123125783e-17     -1.595945597898663e-16    
09 Jan 2028 18:43:12.000   575.9666539878626         0                         52720.38397102155         2.813723485738771         0                         2.0643209364124e-16       
09 Jan 2028 18:57:36.000   613.4599031543964         -4.547473508864641e-13    52747.38170588281         2.813656432961169         0                         -3.642919299551295e-17    
09 Jan 2028 19:12:00.000   649.7741575714479         9.094947017729282e-13     52776.05334419254         2.813644668228424         0                         -9.194034422677078e-17    
09 Jan 2028 19:26:24.000   684.8317004508745         0                         52806.34408713767         2.813688599462069         5.551115123125783e-17     -8.847089727481716e-17    
09 Jan 2028 19:40:48.000   718.5582558388089         -4.547473508864641e-13    52838.19577083681         2.813788517506475         0                         6.245004513516506e-17     
09 Jan 2028 19:55:12.000   750.8830272102423         -9.094947017729282e-13    52871.54704516831         2.81394458845626          -5.551115123125783e-17    -4.510281037539698e-17    
09 Jan 2028 20:09:36.000   781.7387032230786         0                         52906.33350386844         2.814156848320126         0                         -2.42861286636753e-17     
09 Jan 2028 20:24:00.000   811.061444478696          0                         52942.48782580715         2.814425202833956         -2.775557561562891e-17    2.081668171172169e-17     
09 Jan 2028 20:38:24.000   838.7909075151335         1.364242052659392e-12     52979.93994836424         2.814749429861132         5.551115123125783e-17     -7.632783294297951e-17    
09 Jan 2028 20:52:48.000   864.8702460593531         9.094947017729282e-13     53018.61718664903         2.815129182512408         2.775557561562891e-17     0                         
09 Jan 2028 21:07:12.000   889.2461618006826         0                         53058.44440981244         2.815563994628822         2.775557561562891e-17     -1.040834085586084e-17    
09 Jan 2028 21:21:36.000   911.8689349571855         -9.094947017729282e-13    53099.34416269747         2.81605328555536          -2.775557561562891e-17    0                         
09 Jan 2028 21:36:00.000   932.6925024288655         0                         53141.23684682225         2.816596366360768         -2.775557561562891e-17    6.938893903907228e-18     
09 Jan 2028 21:50:24.000   951.6745116826373         0                         53184.04084392542         2.817192444679005         2.775557561562891e-17     -3.122502256758253e-17    
09 Jan 2028 22:04:48.000   968.7764121598093         0                         53227.67270203081         2.817840630455799         2.775557561562891e-17     4.85722573273506e-17      
09 Jan 2028 22:19:12.000   983.96352962076           0                         53272.04728383718         2.818539940512084         2.775557561562891e-17     3.469446951953614e-17     
09 Jan 2028 22:33:36.000   997.2051426669261         0                         53317.07791696861         2.819289302518684         0                         -1.040834085586084e-17    
09 Jan 2028 22:48:00.000   1008.474566594164         9.094947017729282e-13     53362.67659455795         2.820087560047593         0                         -8.153200337090993e-17    
09 Jan 2028 23:02:24.000   1017.749223007904         9.094947017729282e-13     53408.7541256562          2.820933474947371         0                         -2.081668171172169e-17    
09 Jan 2028 23:16:48.000   1025.010699028548         0                         53455.22030400621         2.821825730958414         0                         -2.081668171172169e-17    
09 Jan 2028 23:31:12.000   1030.244810045536         9.094947017729282e-13     53501.98411586607         2.822762937070766         2.775557561562891e-17     -9.8879238130678e-17      
09 Jan 2028 23:45:36.000   1033.441636516245         0                         53548.95388664694         2.823743629649971         0                         1.214306433183765e-16     
10 Jan 2028 00:00:00.000   1034.595565544972         0                         53596.03750188694         2.824766275697804         -1.387778780781446e-17    -8.673617379884035e-19    
10 Jan 2028 00:14:24.000   1033.705309325519         0                         53643.14255764509         2.825829274764702         6.938893903907228e-18     -3.41740524767431e-16     
10 Jan 2028 00:28:48.000   1030.773922867134         -9.094947017729282e-13    53690.17658630485         2.826930962097977         -6.938893903907228e-18    2.168404344971009e-16     
10 Jan 2028 00:43:12.000   1025.808804265513         -9.094947017729282e-13    53737.0472087579          2.828069610521331         2.42861286636753e-17      -1.938553484404082e-16    
10 Jan 2028 00:57:36.000   1018.821689782926         0                         53783.6623640975          2.829243433605162         -3.122502256758253e-17    5.139118297581291e-17     
10 Jan 2028 01:12:00.000   1009.828636788667         0                         53829.93046312036         2.830450587608748         -3.122502256758253e-17    4.37475576597901e-17      
10 Jan 2028 01:26:24.000   998.8499974836976         -9.094947017729282e-13    53875.76061859658         2.831689174730929         2.42861286636753e-17      5.030698080332741e-17     
10 Jan 2028 01:40:48.000   985.9103869254768         -9.094947017729282e-13    53921.06279207526         2.83295724490328          2.081668171172169e-17     1.600282406588605e-16     
10 Jan 2028 01:55:12.000   971.0386329404776         0                         53965.74804867529         2.834252800069096         -4.163336342344337e-17    -5.464378949326942e-17    
10 Jan 2028 02:09:36.000   954.2677322394156         0                         54009.72867201549         2.83557379487402          0                         -3.556183125752455e-16    
10 Jan 2028 02:24:00.000   935.6347799762491         9.094947017729282e-13     54052.91841577907         2.836918141015408         1.387778780781446e-17     -3.781697177629439e-16    
10 Jan 2028 02:38:24.000   915.1809072123284         0                         54095.23264732966         2.838283709176513         0                         1.908195823574488e-17     
10 Jan 2028 02:52:48.000   892.9511928751921         9.094947017729282e-13     54136.58856976339         2.839668332493827         1.387778780781446e-17     -2.775557561562891e-16    
10 Jan 2028 03:07:12.000   868.9945842680994         -9.094947017729282e-13    54176.90536668533         2.841069808795206         2.775557561562891e-17     -6.591949208711867e-17    
10 Jan 2028 03:21:36.000   843.3637885763624         0                         54216.10441974739         2.84248590414799          -2.775557561562891e-17    -6.938893903907228e-18    
10 Jan 2028 03:36:00.000   816.1151777034961         9.094947017729282e-13     54254.10944593248         2.843914355194892         -5.551115123125783e-17    2.775557561562891e-17     
10 Jan 2028 03:50:24.000   787.3086579349201         -9.094947017729282e-13    54290.84670792444         2.845352872820723         -2.775557561562891e-17    1.734723475976807e-17     
10 Jan 2028 04:04:48.000   757.0075609555859         9.094947017729282e-13     54326.24514323606         2.846799144632179         -2.775557561562891e-17    1.214306433183765e-16     
10 Jan 2028 04:19:12.000   725.2784948255389         0                         54360.23656325287         2.848250838794629         0                         6.938893903907228e-18     
10 Jan 2028 04:33:36.000   692.1912174324264         0                         54392.75577064216         2.849705606468003         0                         4.163336342344337e-17     
10 Jan 2028 04:48:00.000   657.8184704209283         0                         54423.74076445513         2.851161086795727         -2.775557561562891e-17    7.632783294297951e-17     
10 Jan 2028 05:02:24.000   622.2358420253211         0                         54453.13282219749         2.852614908382495         -2.775557561562891e-17    -1.387778780781446e-17    
10 Jan 2028 05:16:48.000   585.5215869964879         0                         54480.87668927389         2.854064694505768         0                         -3.816391647148976e-17    
10 Jan 2028 05:31:12.000   547.7564738457382         4.547473508864641e-13     54506.92067628009         2.855508065992792         2.775557561562891e-17     3.469446951953614e-18     
10 Jan 2028 05:45:36.000   509.0235958617889         0                         54531.21681162427         2.856942645697552         -2.775557561562891e-17    -2.42861286636753e-17     
10 Jan 2028 06:00:00.000   469.4082084667007         -4.547473508864641e-13    54553.72092984505         2.858366061797558         5.551115123125783e-17     -3.469446951953614e-18    
10 Jan 2028 06:14:24.000   428.9975293029664         4.547473508864641e-13     54574.39280719446         2.859775952434523         5.551115123125783e-17     1.040834085586084e-17     
10 Jan 2028 06:28:48.000   387.8805698583143         0                         54593.19623635485         2.861169969154897         5.551115123125783e-17     6.938893903907228e-18     
10 Jan 2028 06:43:12.000   346.1479213470261         0                         54610.09914188191         2.862545781664823         -5.551115123125783e-17    -5.898059818321144e-17    
10 Jan 2028 06:57:36.000   303.8915855492172         0                         54625.07364077248         2.863901081374343         0                         -9.020562075079397e-17    
10 Jan 2028 07:12:00.000   261.2047479385999         4.547473508864641e-13     54638.09613664921         2.865233586253744         0                         -7.806255641895632e-17    
10 Jan 2028 07:26:24.000   218.1815976487939         0                         54649.14736156062         2.866541044326619         0                         -6.765421556309548e-17    
10 Jan 2028 07:40:48.000   174.9171071487941         0                         54658.21245775982         2.867821239213388         0                         7.459310946700271e-17     
10 Jan 2028 07:55:12.000   131.506819704973          2.273736754432321e-13     54665.28099680003         2.869071993326197         0                         -2.255140518769849e-17    
10 Jan 2028 08:09:36.000   88.04663633484472         -2.273736754432321e-13    54670.34702883876         2.870291173243467         0                         -1.266348137463069e-16    
10 Jan 2028 08:24:00.000   44.63260781988745         4.547473508864641e-13     54673.40909343424         2.871476693988117         0                         -1.8474805019153e-16      
10 Jan 2028 08:38:24.000   1.360692102366272         -5.684341886080801e-13    54674.47024897046         2.872626524519908         0                         3.209238430557093e-17     
10 Jan 2028 08:52:48.000   -41.67344115873956        5.684341886080801e-13     54673.53805703769         2.873738692256763         -5.551115123125783e-17    1.539567084929416e-16     
10 Jan 2028 09:07:12.000   -84.37465957006039        6.821210263296962e-13     54670.62458667975         2.874811289069971         0                         -2.506675422786486e-16    
10 Jan 2028 09:21:36.000   -126.6485570649924        -2.708944180085382e-14    54665.74638238565         2.875842476195123         0                         -4.119968255444917e-17    
10 Jan 2028 09:36:00.000   -168.4016974806616        -5.115907697472721e-13    54658.92444324931         2.876830490510599         5.551115123125783e-17     1.062518129035794e-17     
10 Jan 2028 09:50:24.000   -209.5417934576779        2.273736754432321e-13     54650.18416911626         2.877773649520676         -5.551115123125783e-17    -3.586540786582049e-16    
10 Jan 2028 10:04:48.000   -249.9779342230347        2.273736754432321e-13     54639.55531818795         2.878670357350777         -5.551115123125783e-17    2.784231178942775e-16     
10 Jan 2028 10:19:12.000   -289.6207503601573        4.547473508864641e-13     54627.07193236912         2.879519108765676         5.551115123125783e-17     1.170938346284345e-16     
10 Jan 2028 10:33:36.000   -328.3826103634691        0                         54612.77228313388         2.880318494183058         -5.551115123125783e-17    -2.168404344971009e-16    
10 Jan 2028 10:48:00.000   -366.1778006322825        -2.273736754432321e-13    54596.69876630196         2.88106720077521          -5.551115123125783e-17    1.682681771697503e-16     
10 Jan 2028 11:02:24.000   -402.922681258033         0                         54578.89782418728         2.881764012924982         0                         2.723515857283587e-16     
10 Jan 2028 11:16:48.000   -438.535894323005         -4.547473508864641e-13    54559.41984102826         2.882407809590178         0                         2.532696274926138e-16     
10 Jan 2028 11:31:12.000   -472.9385446810413        -4.547473508864641e-13    54538.31903319759         2.882997556535822         5.551115123125783e-17     1.387778780781446e-17     
10 Jan 2028 11:45:36.000   -506.0544700741214        9.094947017729282e-13     54515.65332336116         2.883532294469256         0                         7.632783294297951e-17     
10 Jan 2028 12:00:00.000   -537.8110789067116        -4.547473508864641e-13    54491.48419719146         2.884011230457842         0                         1.040834085586084e-17     
10 Jan 2028 12:14:24.000   -568.1397737286943        4.547473508864641e-13     54465.87644174907         2.884434307938654         5.551115123125783e-17     -6.938893903907228e-17    
10 Jan 2028 12:28:48.000   -596.9683239988938        4.547473508864641e-13     54438.89838010108         2.884799817090213         0                         1.07552855510562e-16      
10 Jan 2028 12:43:12.000   -624.2365095720127        4.547473508864641e-13     54410.62134239476         2.885107807467261         0                         5.898059818321144e-17     
10 Jan 2028 12:57:36.000   -649.8852912872073        0                         54381.11952592925         2.885358244010292         -5.551115123125783e-17    -2.775557561562891e-17    
10 Jan 2028 13:12:00.000   -673.858082655746         0                         54350.46989024556         2.885551081698811         2.775557561562891e-17     -3.469446951953614e-18    
10 Jan 2028 13:26:24.000   -696.1015923235109        0                         54318.75202030485         2.885686324116978         -2.775557561562891e-17    -1.734723475976807e-17    
10 Jan 2028 13:40:48.000   -716.566333044894         9.094947017729282e-13     54286.04791842597         2.88576406404826          0                         0                         
10 Jan 2028 13:55:12.000   -735.2068946092751        0                         54252.44183340196         2.885784512665857         0                         -6.938893903907228e-18    
10 Jan 2028 14:09:36.000   -751.9821028415872        0                         54218.02003590162         2.885748018222037         -2.775557561562891e-17    2.775557561562891e-17     
10 Jan 2028 14:24:00.000   -766.8550650649859        -9.094947017729282e-13    54182.87062269981         2.885655075547684         -2.775557561562891e-17    -5.204170427930421e-17    
10 Jan 2028 14:38:24.000   -779.7932015240651        9.094947017729282e-13     54147.08329134789         2.88550633073441          0                         -1.040834085586084e-17    
10 Jan 2028 14:52:48.000   -790.7682314755307        0                         54110.74913929473         2.885302580248056         2.775557561562891e-17     -1.214306433183765e-17    
10 Jan 2028 15:07:12.000   -799.7561869617944        1.818989403545856e-12     54073.96044105626         2.885044768478275         0                         4.85722573273506e-17      
10 Jan 2028 15:21:36.000   -806.7374093864296        9.094947017729282e-13     54036.81044659882         2.884733982348293         0                         -1.994931997373328e-16    
10 Jan 2028 15:36:00.000   -811.6965748164514        0                         53999.39315774869         2.884371446308857         2.775557561562891e-17     -8.500145032286355e-17    
