MotherShip.UTCGregorian   MotherShip.MothershipCentralBodyICRF.X   MotherShip.MothershipCentralBodyICRF.Y   MotherShip.MothershipCentralBodyICRF.Z   MotherShip.MothershipCentralBodyICRF.VX   MotherShip.MothershipCentralBodyICRF.VY   MotherShip.MothershipCentralBodyICRF.VZ   
08 Jan 2028 22:19:12.000   233865.641518116                         43550.40359818935                        -23352.73028334975                       -2.431348740641504                        12.31419112894915                         -0.7006080147401939                       
08 Jan 2028 22:33:36.000   231523.1642816067                        54141.02464783192                        -23933.62959346175                       -2.990183471958158                        12.19688249682108                         -0.6438268544254155                       
08 Jan 2028 22:48:00.000   228700.2714109421                        64619.29899448156                        -24464.86588481069                       -3.543230514048581                        12.05416739597441                         -0.5856666199110014                       
08 Jan 2028 23:02:24.000   225402.4584507942                        74963.38156509399                        -24945.29809394479                       -4.089345619250423                        11.88630004080367                         -0.5262446098604032                       
08 Jan 2028 23:16:48.000   221636.2052593231                        85151.66912889481                        -25373.88777223229                       -4.627394902950115                        11.69358600212211                         -0.4656810256204436                       
08 Jan 2028 23:31:12.000   217408.9660813808                        95162.84456461668                        -25749.70150256157                       -5.156257103947958                        11.47638194844341                         -0.4040987574979287                       
08 Jan 2028 23:45:36.000   212729.1576623917                        104975.9208623767                        -26071.9131270051                        -5.674825853048461                        11.23509529058789                         -0.3416231631840914                       
09 Jan 2028 00:00:00.000   207606.1453990936                        114570.2847757936                        -26339.80578044057                       -6.182011946053553                        10.9701837272513                          -0.2783818384821775                       
09 Jan 2028 00:14:24.000   202050.2275259495                        123925.7400385737                        -26552.7737223506                        -6.676745617047956                        10.68215468928914                         -0.2145043805253097                       
09 Jan 2028 00:28:48.000   196072.61734128                          133022.5500549674                        -26710.32396110892                       -7.157978807584584                        10.37156468061397                         -0.1501221437079234                       
09 Jan 2028 00:43:12.000   189685.4234745502                        141841.4799769521                        -26812.0776643455                        -7.624687427093068                        10.03901851377338                         -0.08536798859038353                      
09 Jan 2028 00:57:36.000   182901.6282052994                        150363.8380743861                        -26857.77134916186                       -8.075873599556104                        9.685168438480758                         -0.02037602407592587                      
09 Jan 2028 01:12:00.000   175735.0638506413                        158571.5163044333                        -26847.25784727931                       -8.510567891227616                        9.310713161599153                         0.04471865680133824                       
09 Jan 2028 01:26:24.000   168200.387237072                         166447.0299883485                        -26780.50703880191                       -8.927831513902206                        8.916396757344693                         0.1097802470951246                        
09 Jan 2028 01:40:48.000   160313.0522823334                        173973.5564976931                        -26657.6063503325                        -9.326758497997441                        8.503007466767709                         0.1746725017487289                        
09 Jan 2028 01:55:12.000   152089.2807123661                        181134.9728568196                        -26478.76101258397                       -9.706477829476858                        8.071376385889454                         0.2392590185110031                        
09 Jan 2028 02:09:36.000   143546.0309541225                        187915.8921611309                        -26244.29407298565                       -10.06615554442582                        7.622376042230062                         0.3034035234536914                        
09 Jan 2028 02:24:00.000   134700.9652338028                        194301.6987202764                        -25954.64616015553                       -10.40499677490284                        7.156918859835582                         0.3669701605328823                        
09 Jan 2028 02:38:24.000   125572.4149365425                        200278.5818246603                        -25610.37499648333                       -10.72224773951792                        6.675955513323323                         0.4298237845927488                        
09 Jan 2028 02:52:48.000   116179.344268322                         205833.5680437088                        -25212.1546561718                        -11.01719767205359                        6.180473171897077                         0.491830257165347                         
09 Jan 2028 03:07:12.000   106541.3122811317                        210954.5519592166                        -24760.77456703782                       -11.28918068133494                        5.671493634737725                         0.5528567443778858                        
09 Jan 2028 03:21:36.000   96678.43332791328                        215630.3252417445                        -24257.13825404644                       -11.53757753548067                        5.150071359648141                         0.6127720162375789                        
09 Jan 2028 03:36:00.000   86611.33600330353                        219850.6039785743                        -23702.26182407141                       -11.76181736363215                        4.617291387330461                         0.6714467465236638                        
09 Jan 2028 03:50:24.000   76361.1206600666                         223606.0541633964                        -23097.2721914351                        -11.96137926825659                        4.074267164181382                         0.7287538124791277                        
09 Jan 2028 04:04:48.000   65949.31556749344                        226888.3152634501                        -22443.40504515171                       -12.13579384116536                        3.522138267011506                         0.7845685934600111                        
09 Jan 2028 04:19:12.000   55397.83180809021                        229690.0217788815                        -21742.00255855918                       -12.28464457647445                        2.962068033629453                         0.8387692676679448                        
09 Jan 2028 04:33:36.000   44728.91699886322                        232004.8227164149                        -20994.51084405184                       -12.40756917386508                        2.395241103761293                         0.8912371060635884                        
09 Jan 2028 04:48:00.000   33965.1079351902                         233827.3989008069                        -20202.47715514898                       -12.50426072568145                        1.82286087531687                          0.9418567625343401                        
09 Jan 2028 05:02:24.000   23129.18226289749                        235153.4780550599                        -19367.54684019089                       -12.57446878162447                        1.246146881544252                         0.9905165593694072                        
09 Jan 2028 05:16:48.000   12244.10928630829                        235979.8475809693                        -18491.46005111933                       -12.61800028507289                        0.6663320951367098                        1.037108767080743                         
09 Jan 2028 05:31:12.000   1333.000022888184                        236304.3649825454                        -17576.04821404815                       -12.63472037538698                        0.08466016587376757                       1.081529877596573                         
09 Jan 2028 05:45:36.000   -9580.943376302719                       236125.9658757448                        -16623.23026654124                       -12.6245530509104                         -0.4976174011322314                       1.123680869851087                         
09 Jan 2028 06:00:00.000   -20474.47871255875                       235444.6695377231                        -15635.00866901875                       -12.58748168780147                        -1.079244119037854                        1.163467466792728                         
09 Jan 2028 06:14:24.000   -31324.37521386147                       234261.5819535255                        -14613.46519854665                       -12.52354941028723                        -1.658961436724883                        1.20080038284131                          
09 Jan 2028 06:28:48.000   -42107.46526360512                       232578.8963260651                        -13560.75653269887                       -12.43285930842572                        -2.23551169170206                         1.23559556083572                          
09 Jan 2028 06:43:12.000   -52800.69624781609                       230399.8910226822                        -12479.10963433981                       -12.31557450001226                        -2.80764108966377                         1.267774397532621                         
09 Jan 2028 06:57:36.000   -63381.18238925934                       227728.92493999                          -11370.81694620848                       -12.17191803383913                        -3.374102701575978                        1.297263956742008                         
09 Jan 2028 07:12:00.000   -73826.25642800331                       224571.4302731752                        -10238.23140722513                       -12.00217263213497                        -3.933659468860098                        1.32399716921522                          
09 Jan 2028 07:26:24.000   -84113.52100992203                       220933.902690351                         -9083.761302232742                       -11.80668027065536                        -4.48508720700265                         1.347913018438953                         
09 Jan 2028 07:40:48.000   -94220.89964103699                       216823.8889161944                        -7909.86495757103                        -11.5858415955644                         -5.027177597711589                        1.368956711531815                         
09 Jan 2028 07:55:12.000   -104126.687069416                        212249.9717370868                        -6719.045295417309                       -11.34011517694434                        -5.558741159600018                        1.387079834488566                         
09 Jan 2028 08:09:36.000   -113809.5989480019                       207221.7524549961                        -5513.844261467457                       -11.07001659947902                        -6.078610187289867                        1.402240491072352                         
09 Jan 2028 08:24:00.000   -123248.820646286                        201749.8308167458                        -4296.837139546871                       -10.77611739158044                        -6.585641648792665                        1.414403424714462                         
09 Jan 2028 08:38:24.000   -132424.0550646782                       195845.7824636102                        -3070.626768618822                       -10.45904379495645                        -7.078720031059563                        1.423540122847231                         
09 Jan 2028 08:52:48.000   -141315.5693180561                       189522.133947432                         -1837.837677329779                       -10.11947537735043                        -7.556760123678943                        1.429628903164239                         
09 Jan 2028 09:07:12.000   -149904.240156889                        182792.3353719711                        -601.1101522743702                       -9.758143491906196                        -8.018709730853349                        1.432654981375921                         
09 Jan 2028 09:21:36.000   -158171.5979874134                       175670.7307255864                        636.9057447910309                        -9.375829587329857                        -8.463552301999126                        1.432610520106564                         
09 Jan 2028 09:36:00.000   -166099.8693742752                       168172.5259798765                        1873.556192934513                        -8.973363373718483                        -8.890309471582007                        1.429494658657807                         
09 Jan 2028 09:50:24.000   -173672.0178954601                       160313.7550361156                        3106.189646035433                        -8.551620849602365                        -9.29804349913648                         1.42331352344786                          
09 Jan 2028 10:04:48.000   -180871.7832341194                       152111.2436099052                        4332.162867039442                        -8.11152219640006                         -9.685859600803154                        1.414080219019451                         
09 Jan 2028 10:19:12.000   -187683.7183995247                       143582.5711509585                        5548.846946299076                        -7.654029547098897                        -10.05290816416264                        1.401814799595493                         
09 Jan 2028 10:33:36.000   -194093.224963665                        134746.0309030414                        6753.633286684752                        -7.180144636559135                        -10.39838683862849                        1.386544221248109                         
09 Jan 2028 10:48:00.000   -200086.586224556                        125620.5882135034                        7943.939539313316                        -6.690906341372095                        -10.72154249421576                        1.368302274832439                         
09 Jan 2028 11:02:24.000   -205650.9981951714                       116225.8372104764                        9117.215472787619                        -6.187388117697822                        -11.02167304207357                        1.347129499922311                         
09 Jan 2028 11:16:48.000   -210774.5983417034                       106581.9559678435                        10270.9487605691                         -5.67069534594318                         -11.29812911080165                        1.323073080068759                         
09 Jan 2028 11:31:12.000   -215446.4919850826                       96709.66028773785                        11402.67066892982                        -5.141962591537304                        -11.55031557321653                        1.296186719784408                         
09 Jan 2028 11:45:36.000   -219656.7763087749                       86630.15622884035                        12509.96163213253                        -4.602350791379454                        -11.77769291893118                        1.266530503734946                         
09 Jan 2028 12:00:00.000   -223396.5619058609                       76365.0915171504                         13590.45669737458                        -4.05304437581718                         -11.97977846880704                        1.234170738695751                         
09 Jan 2028 12:14:24.000   -226657.9918100834                       65936.50597751141                        14641.85082656145                        -3.495248336216367                        -12.15614742807242                        1.199179778902562                         
09 Jan 2028 12:28:48.000   -229434.2579810619                       55366.78112524748                        15661.9040401876                         -2.930185248335889                        -12.30643377563349                        1.161635835493755                         
09 Jan 2028 12:43:12.000   -231719.6151974201                       44678.58906108141                        16648.44638976455                        -2.359092261808918                        -12.43033098784957                        1.121622770801163                         
09 Jan 2028 12:57:36.000   -233509.392339468                        33894.84081298113                        17599.38274648786                        -1.783218066061927                        -12.52759259578355                        1.079229878308396                         
09 Jan 2028 13:12:00.000   -234800.0010437965                       23038.63426738977                        18512.69739377499                        -1.203819842956129                        -12.59803257568319                        1.034551649142458                         
09 Jan 2028 13:26:24.000   -235588.9417214394                       12133.20183652639                        19386.45841258764                        -0.6221602163535529                       -12.64152557316734                        0.9876875260125901                        
09 Jan 2028 13:40:48.000   -235874.8069455624                       1201.858002543449                        20218.82184913754                        -0.03950420865151472                      -12.65800696230552                        0.938741645548971                         
09 Jan 2028 13:55:12.000   -235657.2822165489                       -9732.053118765354                       21008.03565523028                        0.5428837858791731                        -12.64747274146568                        0.8878225700260476                        
09 Jan 2028 14:09:36.000   -234937.1441156864                       -20645.21005421877                       21752.44339263439                        1.123743001373189                         -12.60997926846624                        0.8350430094833641                        
09 Jan 2028 14:24:00.000   -233716.2558917999                       -31514.36595267057                       22450.48769363761                        1.701819265004563                         -12.5456428381988                         0.7805195352745997                        
09 Jan 2028 14:38:24.000   -231997.5604968071                       -42316.40013253689                       23100.71347054839                        2.275867917058701                         -12.45463910648474                        0.7243722860911879                        
09 Jan 2028 14:52:48.000   -229785.0711255074                       -53028.36906677485                       23701.77086874843                        2.84465667793571                          -12.33720236448347                        0.6667246675113798                        
09 Jan 2028 15:07:12.000   -227083.8593015671                       -63627.55667829514                       24252.41795742512                        3.406968453996274                         -12.1936246684886                         0.6077030461290214                        
09 Jan 2028 15:21:36.000   -223900.0405676365                       -74091.52382272482                       24751.5231539607                         3.961604074642675                         -12.0242548304168                         0.5474364393085915                        
09 Jan 2028 15:36:00.000   -220240.7578485012                       -84398.15684062243                       25198.06737926602                        4.507384953511405                         -11.82949727472249                        0.4860562016038292                        
09 Jan 2028 15:50:24.000   -216114.1625421047                       -94525.71506679058                       25591.14594045281                        5.043155667182173                         -11.60981076784447                        0.4236957088584905                        
09 Jan 2028 16:04:48.000   -211529.3934264183                       -104452.8771897554                       25929.97014039755                        5.567786445331272                         -11.36570702662474                        0.360490040988549                         
09 Jan 2028 16:19:12.000   -206496.553453207                        -114158.7863570452                       26213.86861297488                        6.080175566824451                         -11.09774921241137                        0.2965756644149229                        
09 Jan 2028 16:33:36.000   -201026.6845128536                       -123623.0939353108                       26442.2883836329                         6.579251656786131                         -10.80655031779487                        0.2320901150883401                        
09 Jan 2028 16:48:00.000   -195131.7402603626                       -132826.0018299818                       26614.79565754533                        7.063975880257392                         -10.49277145310188                        0.1671716830100172                        
09 Jan 2028 17:02:24.000   -188824.5570926666                       -141748.3032855392                       26731.07633513212                        7.533344028615236                         -10.15712003990159                        0.1019590991138219                        
09 Jan 2028 17:16:48.000   -182118.8233685493                       -150371.4220872521                       26790.93625923991                        7.986388495480604                         -9.800347918870795                        0.03659122533471937                       
09 Jan 2028 17:31:12.000   -175029.0469715595                       -158677.4500926733                       26794.3011957407                         8.422180139398286                         -9.423249379394399                        -0.02879325135761146                      
09 Jan 2028 17:45:36.000   -167570.5213143826                       -166649.1830310822                       26741.21655169129                        8.839830031107013                         -9.026659118279646                        -0.0940561202271688                       
09 Jan 2028 18:00:00.000   -159759.2898800373                       -174270.154509902                        26631.84683588147                        9.238491083739433                         -8.611450134914177                        -0.159059942657044                        
09 Jan 2028 18:14:24.000   -151612.1094121933                       -181524.6681787968                       26466.47486585379                        9.617359564797997                         -8.178531570112149                        -0.2236683420175227                       
09 Jan 2028 18:28:48.000   -143146.4118425846                       -188397.8280040026                       26245.5007276535                         9.975676489230985                         -7.728846495774274                        -0.2877462869318146                       
09 Jan 2028 18:43:12.000   -134380.2650735378                       -194875.5666145682                       25969.44049349427                        10.31272889339311                         -7.263369662328                           -0.3511603674067301                       
09 Jan 2028 18:57:36.000   -125332.3327064514                       -200944.6716864705                       25638.92470452189                        10.62785099010342                         -6.783105210739704                        -0.4137790633438447                       
09 Jan 2028 19:12:00.000   -116021.8328244686                       -206592.8103369474                       25254.69662469625                        10.92042520541784                         -6.289084355665606                        -0.4754730049999099                       
09 Jan 2028 19:26:24.000   -106468.4959321022                       -211808.5515072346                       24817.61027345061                        11.18988309810512                         -5.782363046084981                        -0.5361152250122299                       
09 Jan 2028 19:40:48.000   -96692.52214789391                       -216581.3863158226                       24328.62824434042                        11.43570616315921                         -5.264019609500368                        -0.5955814016547016                       
09 Jan 2028 19:55:12.000   -86714.537753582                         -220901.7463722229                       23788.81931725144                        11.6574265209886                          -4.735152385510636                        -0.6537500930362796                       
09 Jan 2028 20:09:36.000   -76555.55119848251                       -224761.0200428367                       23199.35587254167                        11.85462749420468                         -4.196877354286112                        -0.7105029619991994                       
09 Jan 2028 20:24:00.000   -66236.90864896774                       -228151.5666678548                       22561.51111474633                        12.02694407417657                         -3.65032576517123                         -0.7657249915170992                       
09 Jan 2028 20:38:24.000   -55780.24918437004                       -231066.7287309766                       21876.65611436963                        12.17406327973491                         -3.096641770337664                        -0.8193046904344365                       
09 Jan 2028 20:52:48.000   -45207.45973014832                       -233500.8419885635                       21146.25667613745                        12.29572441058755                         -2.536980068099819                        -0.8711342894273404                       
09 Jan 2028 21:07:12.000   -34540.62981343269                       -235449.2435681224                       20371.87004244328                        12.39171919816669                         -1.972503560196646                        -0.921109927101627                        
09 Jan 2028 21:21:36.000   -23802.00623250008                       -236908.2780509591                       19555.14143973589                        12.46189185674404                         -1.40438102703015                         -0.9691318261777111                       
09 Jan 2028 21:36:00.000   -13013.9477250576                        -237875.3015537262                       18697.80047762394                        12.50613903774682                         -0.8337848245461963                       -1.015104459742136                        
09 Jan 2028 21:50:24.000   -2198.879715681076                       -238348.683832407                        17801.65740808845                        12.52440969027137                         -0.2618886061424988                       -1.058936707574043                        
09 Jan 2028 22:04:48.000   8620.750775337219                        -238327.8084288239                       16868.59925431013                        12.51670483082906                         0.3101349273063327                        -1.100542002579392                        
09 Jan 2028 22:19:12.000   19422.51998782158                        -237813.0708870888                       15900.5858168602                         12.48307722537691                         0.8811162464940345                        -1.139838467387624                        
09 Jan 2028 22:33:36.000   30184.07196569443                        -236805.87506634                         14899.64556646347                        12.42363098667327                         1.449891179263336                         -1.176749041185563                        
09 Jan 2028 22:48:00.000   40883.1627163887                         -235308.6275806427                       13867.87143108249                        12.33852108996903                         2.015303060438246                         -1.211201596878869                        
09 Jan 2028 23:02:24.000   51497.70391798019                        -233324.7303983569                       12807.41648605466                        12.22795280999897                         2.576204843869341                         -1.243129048685621                        
09 Jan 2028 23:16:48.000   62005.80610895157                        -230858.5716326237                       11720.48955529928                        12.09218108216783                         3.131461174880009                         -1.272469450277311                        
09 Jan 2028 23:31:12.000   72385.82129120827                        -227915.5145594478                       10609.35073181987                        11.93150979074455                         3.679950421507847                         -1.299166083590816                        
09 Jan 2028 23:45:36.000   82616.38488936424                        -224501.8848992586                       9476.306825399399                        11.74629098678265                         4.220566663127862                         -1.323167538441025                        
10 Jan 2028 00:00:00.000   92676.45700526237                        -220624.9563989639                       8323.706745654345                        11.53692403837825                         4.752221635217673                         -1.344427783067306                        
10 Jan 2028 00:14:24.000   102545.3629078865                        -216292.9347529411                       7153.936827450991                        11.30385471576055                         5.273846629174354                         -1.362906225747921                        
10 Jan 2028 00:28:48.000   112202.8327078819                        -211514.9399024844                       5969.416107565165                        11.04757421358402                         5.784394346228236                         -1.378567767615927                        
10 Jan 2028 00:43:12.000   121629.040160656                         -206300.9867538214                       4772.591559112072                        10.76861811266459                         6.282840704611928                         -1.391382846807336                        
10 Jan 2028 00:57:36.000   130804.6405441761                        -200661.9643548131                       3565.933291524649                        10.46756528326804                         6.768186599240025                         -1.401327474068196                        
10 Jan 2028 01:12:00.000   139710.8075690269                        -194609.6135722399                       2351.929723471403                        10.14503673192339                         7.239459613220202                         -1.408383259940052                        
10 Jan 2028 01:26:24.000   148329.2692654133                        -188156.5033116341                       1133.082735925913                        9.801694393600211                         7.695715680585256                         -1.412537433637038                        
10 Jan 2028 01:40:48.000   156642.3428037167                        -181316.0053209066                       -88.09718754887581                       9.438239870956767                         8.136040699658796                         -1.413782853718236                        
10 Jan 2028 01:55:12.000   164632.9682059288                        -174102.2676230073                       -1309.095826297998                       9.055413122234842                         8.559552096495743                         -1.412118010649748                        
10 Jan 2028 02:09:36.000   172284.7408981323                        -166530.1866182089                       -2527.400086760521                       8.65399109925642                          8.965400337831387                         -1.407547021339615                        
10 Jan 2028 02:24:00.000   179581.9430689812                        -158615.3779016733                       -3740.502858430147                       8.234786336857308                         9.352770392961407                         -1.400079615718191                        
10 Jan 2028 02:38:24.000   186509.5737841129                        -150374.1458407044                       -4945.907854944468                       7.798645494986889                         9.720883143940991                         -1.389731115424356                        
10 Jan 2028 02:52:48.000   193053.3778278828                        -141823.45195508                         -6141.134433120489                       7.346447854601696                         10.0689967434453                          -1.376522404646251                        
10 Jan 2028 03:07:12.000   199199.8732173443                        -132980.882148385                        -7323.722383797169                       6.879103768395812                         10.3964079195698                          -1.360479893152871                        
10 Jan 2028 03:21:36.000   204936.3773670197                        -123864.6128341556                       -8491.236687093973                       6.397553067333632                         10.70245322677612                         -1.341635471540874                        
10 Jan 2028 03:36:00.000   210251.0318512917                        -114493.3760053515                       -9641.272225648165                       5.902763423888938                         10.98651024210555                         -1.320026458709772                        
10 Jan 2028 03:50:24.000   215132.8257377148                        -104886.4232938886                       -10771.4584493041                        5.395728672846609                         11.2479987056842                          -1.295695541567008                        
10 Jan 2028 04:04:48.000   219571.6174526215                        -95063.48906964064                       -11879.463983953                         4.877467090491628                         11.48638160444067                         -1.268690706954087                        
10 Jan 2028 04:19:12.000   223558.1551375389                        -85044.75262773037                       -12963.00117889047                       4.349019632995805                         11.7011661978441                          -1.239065165775777                        
10 Jan 2028 04:33:36.000   227084.0954716206                        -74850.79951512814                       -14019.83058440685                       3.811448134810469                         11.89190498435638                         -1.206877269305002                        
10 Jan 2028 04:48:00.000   230142.0209167004                        -64502.58204901218                       -15047.76535433531                       3.265833467895416                         12.05819660716811                         -1.172190417629396                        
10 Jan 2028 05:02:24.000   232725.4553580284                        -54021.37907791138                       -16044.67556580901                       2.713273662650494                         12.19968669766504                         -1.135072960199444                        
10 Jan 2028 05:16:48.000   234828.878100872                         -43428.75504332781                       -17008.49244946241                       2.154881991470209                         12.31606865494815                         -1.095598088433468                        
10 Jan 2028 05:31:12.000   236447.7362029552                        -32746.51839458942                       -17937.21252402663                       1.591785015920991                         12.40708435960602                         -1.053843720332262                        
10 Jan 2028 05:45:36.000   237578.4550960064                        -21996.67941743135                       -18828.90162694454                       1.0251205986306                           12.47252481981785                         -1.009892377055552                        
10 Jan 2028 06:00:00.000   238218.4474811554                        -11201.40753316879                       -19681.69883552194                       0.4560358810862191                        12.51223074775304                         -0.9638310514124298                       
10 Jan 2028 06:14:24.000   238366.120459795                         -382.9881315231323                       -20493.82027062774                       -0.114314771316284                        12.52609306411907                         -0.9157510682232699                       
10 Jan 2028 06:28:48.000   238020.8808748722                        10436.22100114822                        -21263.56277623773                       -0.6847718554945352                       12.51405332861352                         -0.8657479365140137                       
10 Jan 2028 06:43:12.000   237183.1388397217                        21233.83359241486                        -21989.30746796727                       -1.254172846525293                        12.47610409394476                         -0.8139211935121864                       
10 Jan 2028 06:57:36.000   235854.3094232082                        31987.4790661931                         -22669.52314278483                       -1.821354341272613                        12.41228918100749                         -0.7603742404248717                       
10 Jan 2028 07:12:00.000   234036.8124742508                        42674.84692835808                        -23302.76954391599                       -2.385154227766581                        12.32270387273817                         -0.705214169990839                        
10 Jan 2028 07:26:24.000   231734.0705604553                        53273.73128336668                        -23887.70047259331                       -2.944413878079967                        12.20749502412575                         -0.6485515858138342                       
10 Jan 2028 07:40:48.000   228950.5050013065                        63762.07540953159                        -24423.06674063206                       -3.497980362214939                        12.06686108582689                         -0.5905004135033263                       
10 Jan 2028 07:55:12.000   225691.5299839973                        74118.016315341                          -24907.71895596385                       -4.044708680277715                        11.90105203882288                         -0.5311777036669341                       
10 Jan 2028 08:09:36.000   221963.5447416306                        84319.92920070887                        -25340.61013481021                       -4.583464009953726                        11.71036923756802                         -0.470703426823925                        
10 Jan 2028 08:24:00.000   217773.9237833023                        94346.47174268961                        -25720.79813286662                       -5.113123966031811                        11.4951651591174                          -0.409200260333872                        
10 Jan 2028 08:38:24.000   213131.0051705837                        104176.6281214952                        -26047.44788911939                       -5.632580868460284                        11.25584305577614                         -0.3467933674615784                       
10 Jan 2028 08:52:48.000   208044.076829195                         113789.7527055144                        -26319.83347553015                       -6.140744015128494                        10.99285650890198                         -0.2836101687311459                       
10 Jan 2028 09:07:12.000   202523.3608984947                        123165.6133062243                        -26537.33994573355                       -6.636541955290088                        10.7067088816039                          -0.219780105753772                        
10 Jan 2028 09:21:36.000   196579.9961178303                        132284.4339160323                        -26699.46497669816                       -7.11892475925891                         10.39795266821921                         -0.1554343977492714                       
10 Jan 2028 09:36:00.000   190226.0182540417                        141126.9368386865                        -26805.82029673457                       -7.586866279722678                        10.0671887386241                          -0.09070579101788478                      
10 Jan 2028 09:50:24.000   183474.3385810852                        149674.3841216564                        -26856.13289430737                       -8.039366399742375                        9.715065475630858                         -0.02572830165864826                      
10 Jan 2028 10:04:48.000   176338.7204260826                        157908.6181946397                        -26850.24600157142                       -8.475453262234211                        9.342277803950406                         0.03936304813103941                       
10 Jan 2028 10:19:12.000   168833.753796339                         165812.1016234159                        -26788.1198476553                        -8.894185475463289                        8.949566109468115                         0.1044324997953439                        
10 Jan 2028 10:33:36.000   160974.828117609                         173367.9558817148                        -26669.8321762085                        -9.294654288831556                        8.537715047860715                         0.1693438337794477                        
10 Jan 2028 10:48:00.000   152778.1031017303                        180559.9990450144                        -26495.57852295041                       -9.675985733006199                        8.107552241908262                         0.2339606500436506                        
10 Jan 2028 11:02:24.000   144260.4777889252                        187372.7823119164                        -26265.67224872112                       -10.03734271821803                        7.659946867203963                         0.2981466532226893                        
10 Jan 2028 11:16:48.000   135439.5577924252                        193791.625253737                         -25980.54432427883                       -10.37792708436565                        7.19580812634014                          0.3617659418766088                        
10 Jan 2028 11:31:12.000   126333.6207969189                        199802.6496998668                        -25640.7428637743                        -10.69698159639161                        6.716083612053858                         0.4246833012349711                        
10 Jan 2028 11:45:36.000   116961.5803613663                        205392.8121588826                        -25246.93240401149                       -10.99379187825539                        6.221757560247791                         0.486764498792037                         
10 Jan 2028 12:00:00.000   107342.9480755329                        210549.9346850514                        -24799.8929271996                        -11.26768827871806                        5.713848994251919                         0.5478765820677935                        
10 Jan 2028 12:14:24.000   97497.79413986206                        215262.7340940833                        -24300.51862570643                       -11.51804766207391                        5.193409762165942                         0.6078881778078804                        
10 Jan 2028 12:28:48.000   87446.70642971992                        219520.8494383693                        -23749.81640848517                       -11.74429511692992                        4.661522469621389                         0.6666697918560764                        
10 Jan 2028 12:43:12.000   77210.74812531471                        223314.867651701                         -23148.90414750576                       -11.94590557612442                        4.119298310803508                         0.7240941088935342                        
10 Jan 2028 12:57:36.000   66811.41398119926                        226636.3472766876                        -22499.00866642594                       -12.12240534092364                        3.567874801098309                         0.7800362912063985                        
