MotherShip.UTCGregorian   MotherShip.motherRIC.X    MotherShip.motherRIC.Y    MotherShip.motherRIC.Z    MotherShip.motherRIC.VX   MotherShip.motherRIC.VY   MotherShip.motherRIC.VZ   
08 Jan 2028 19:26:24.000   53670.18914123115         -6.821210263296962e-13    -9.094947017729282e-13    0.04620642409891086       0                         2.775557561562891e-17     
08 Jan 2028 19:40:48.000   53709.41234854992         -2.046363078989089e-12    0                         0.04457433931648205       0                         -2.775557561562891e-17    
08 Jan 2028 19:55:12.000   53747.19046164534         7.389644451905042e-13     0                         0.04286190341337714       0                         0                         
08 Jan 2028 20:09:36.000   53783.45562846561         -6.252776074688882e-13    -9.094947017729282e-13    0.04107277598991962       4.440892098500626e-16     0                         
08 Jan 2028 20:24:00.000   53818.14322950103         2.273736754432321e-13     -9.094947017729282e-13    0.0392107652109355        -4.440892098500626e-16    2.775557561562891e-17     
08 Jan 2028 20:38:24.000   53851.19198108717         0                         4.547473508864641e-13     0.03727982046031234       0                         0                         
08 Jan 2028 20:52:48.000   53882.5440852423          -5.684341886080801e-14    4.547473508864641e-13     0.0352840239676205        4.440892098500626e-16     -5.551115123125783e-17    
08 Jan 2028 21:07:12.000   53912.1453127119          1.13686837721616e-13      4.547473508864641e-13     0.03322758410802856       0                         -5.551115123125783e-17    
08 Jan 2028 21:21:36.000   53939.945134488           -3.410605131648481e-13    -4.547473508864641e-13    0.03111482636301525       -4.440892098500626e-16    0                         
08 Jan 2028 21:36:00.000   53965.8967945459          -1.875832822406664e-12    0                         0.02895018671050132       -4.440892098500626e-16    0                         
08 Jan 2028 21:50:24.000   53989.95742266222         8.526512829121202e-13     -9.094947017729282e-13    0.02673820278005123       0                         5.551115123125783e-17     
08 Jan 2028 22:04:48.000   54012.08811132459         -6.821210263296962e-13    4.547473508864641e-13     0.02448350673779763       0                         -5.551115123125783e-17    
08 Jan 2028 22:19:12.000   54032.25398435994         1.506350599811412e-12     -4.547473508864641e-13    0.02219081821987828       4.440892098500626e-16     0                         
08 Jan 2028 22:33:36.000   54050.42428902655         -2.216893335571513e-12    -4.547473508864641e-13    0.01986493539184158       4.440892098500626e-16     -5.551115123125783e-17    
08 Jan 2028 22:48:00.000   54066.57243945746         -2.955857780762017e-12    0                         0.01751072817315341       4.440892098500626e-16     -5.551115123125783e-17    
08 Jan 2028 23:02:24.000   54080.67608931888         -4.007461029686965e-12    2.273736754432321e-13     0.0151331275938358        -4.440892098500626e-16    -5.551115123125783e-17    
08 Jan 2028 23:16:48.000   54092.71718288027         -4.405364961712621e-12    2.273736754432321e-13     0.01273711558316981       0                         -5.551115123125783e-17    
08 Jan 2028 23:31:12.000   54102.68197242478         -3.410605131648481e-13    -4.547473508864641e-13    0.01032771042219813       0                         0                         
08 Jan 2028 23:45:36.000   54110.56106379621         -5.229594535194337e-12    -5.684341886080801e-13    0.007909946717246057      0                         -5.551115123125783e-17    
09 Jan 2028 00:00:00.000   54116.34940701648         -7.965184067870723e-12    2.273736754432321e-13     0.00548889204282828       4.440892098500626e-16     -5.551115123125783e-17    
09 Jan 2028 00:14:24.000   54120.0464935677          -1.627142864890629e-12    2.273736754432321e-13     0.003069830988223251      -4.440892098500626e-16    5.551115123125783e-17     
09 Jan 2028 00:28:48.000   54121.65597911716         5.306866057708248e-13     -3.659295089164516e-13    0.0006573643560155739     0                         0                         
09 Jan 2028 00:43:12.000   54121.18583295445         -1.612932010175427e-12    -5.684341886080801e-13    -0.001743265862299066     -4.440892098500626e-16    0                         
09 Jan 2028 00:57:36.000   54118.648518823           -7.617018127348274e-12    3.410605131648481e-13     -0.004126889668403221     0                         5.551115123125783e-17     
09 Jan 2028 01:12:00.000   54114.06093724282         -2.884803507186007e-12    4.547473508864641e-13     -0.006488411704493073     -4.440892098500626e-16    5.551115123125783e-17     
09 Jan 2028 01:26:24.000   54107.44436032562         -7.290168468898628e-12    2.273736754432321e-13     -0.008822809045002059     0                         0                         
09 Jan 2028 01:40:48.000   54098.82436701549         4.035882739117369e-12     0                         -0.01112512845432578      -4.440892098500626e-16    -5.551115123125783e-17    
09 Jan 2028 01:55:12.000   54088.23078419914         -4.263256414560601e-12    2.273736754432321e-13     -0.01339048640341312      0                         0                         
09 Jan 2028 02:09:36.000   54075.69763936374         4.064304448547773e-12     -6.821210263296962e-13    -0.015614069137682        0                         -5.551115123125783e-17    
09 Jan 2028 02:24:00.000   54061.26307483156         1.875832822406664e-12     4.547473508864641e-13     -0.01779113613611951      0                         0                         
09 Jan 2028 02:38:24.000   54044.96929961938         2.131628207280301e-12     4.547473508864641e-13     -0.01991702654202696      -4.440892098500626e-16    5.551115123125783e-17     
09 Jan 2028 02:52:48.000   54026.86251434893         1.023181539494544e-12     -4.547473508864641e-13    -0.02198716569514615      0                         0                         
09 Jan 2028 03:07:12.000   54006.99282866246         1.70530256582424e-12      4.547473508864641e-13     -0.02399707574613843      0                         0                         
09 Jan 2028 03:21:36.000   53985.4141783496          8.526512829121202e-13     -4.547473508864641e-13    -0.02594238494704079      0                         0                         
09 Jan 2028 03:36:00.000   53962.18422310965         -2.671640686457977e-12    0                         -0.0278188399341335       4.440892098500626e-16     5.551115123125783e-17     
09 Jan 2028 03:50:24.000   53937.36424642249         1.13686837721616e-12      0                         -0.02962231603314719      4.440892098500626e-16     0                         
09 Jan 2028 04:04:48.000   53911.01903206338         -1.534772309241816e-12    0                         -0.03134882968934759      4.440892098500626e-16     0                         
09 Jan 2028 04:19:12.000   53883.21674389997         -1.13686837721616e-12     0                         -0.03299454841421466      0                         -2.775557561562891e-17    
09 Jan 2028 04:33:36.000   53854.02878390803         9.663381206337363e-13     9.094947017729282e-13     -0.03455580232868533      -4.440892098500626e-16    0                         
09 Jan 2028 04:48:00.000   53823.52965692714         1.13686837721616e-13      9.094947017729282e-13     -0.03602909307940681      4.440892098500626e-16     5.551115123125783e-17     
09 Jan 2028 05:02:24.000   53791.79680243308         1.13686837721616e-13      9.094947017729282e-13     -0.03741110411543193      0                         0                         
09 Jan 2028 05:16:48.000   53758.91046053426         -5.684341886080801e-14    9.094947017729282e-13     -0.03869870868506081      -4.440892098500626e-16    -2.775557561562891e-17    
09 Jan 2028 05:31:12.000   53724.95347245633         -5.684341886080801e-13    9.094947017729282e-13     -0.03988897863831692      -4.440892098500626e-16    0                         
09 Jan 2028 05:45:36.000   53690.01112822727         1.477928890381008e-12     -9.094947017729282e-13    -0.04097919165929625      8.881784197001252e-16     -2.775557561562891e-17    
09 Jan 2028 06:00:00.000   53654.17097435368         -1.080024958355352e-12    0                         -0.04196683926025343      -8.881784197001252e-16    0                         
09 Jan 2028 06:14:24.000   53617.52263448744         -5.684341886080801e-14    -9.094947017729282e-13    -0.04284963327323213      4.440892098500626e-16     -2.775557561562891e-17    
09 Jan 2028 06:28:48.000   53580.15760609581         -1.904254531837068e-12    -9.094947017729282e-13    -0.04362551318353566      0                         0                         
09 Jan 2028 06:43:12.000   53542.16907180978         1.250555214937776e-12     0                         -0.04429265211912727      4.440892098500626e-16     -1.387778780781446e-17    
09 Jan 2028 06:57:36.000   53503.65168393965         -2.756905814749189e-12    -9.094947017729282e-13    -0.04484946348543344      4.440892098500626e-16     0                         
09 Jan 2028 07:12:00.000   53464.70136590973         7.958078640513122e-13     0                         -0.0452946064683803       8.881784197001252e-16     2.775557561562891e-17     
09 Jan 2028 07:26:24.000   53425.41508472695         2.557953848736361e-12     0                         -0.04562699167382354      4.440892098500626e-16     -2.775557561562891e-17    
09 Jan 2028 07:40:48.000   53385.89064533063         1.108446667785756e-12     -9.094947017729282e-13    -0.04584578575647793      4.440892098500626e-16     -1.387778780781446e-17    
09 Jan 2028 07:55:12.000   53346.22644958425         -4.320099833421409e-12    9.094947017729282e-13     -0.04595041593993644      -4.440892098500626e-16    0                         
09 Jan 2028 08:09:36.000   53306.52129844646         -1.27897692436818e-12     0                         -0.04594057325790221      0                         6.938893903907228e-18     
09 Jan 2028 08:24:00.000   53266.87412663421         2.920330643974012e-12     -1.818989403545856e-12    -0.0458162153396976       -4.440892098500626e-16    -1.387778780781446e-17    
09 Jan 2028 08:38:24.000   53227.38380075615         3.592681707687007e-12     0                         -0.04557756807230584      4.440892098500626e-16     1.864827736675068e-17     
09 Jan 2028 08:52:48.000   53188.14886846509         -4.725109192804666e-13    0                         -0.04522512631382748      4.440892098500626e-16     1.734723475976807e-17     
09 Jan 2028 09:07:12.000   53149.2673422802          2.842170943040401e-13     1.818989403545856e-12     -0.04475965375768833      0                         -2.081668171172169e-17    
09 Jan 2028 09:21:36.000   53110.83644995226         3.723243935382925e-12     0                         -0.04418218123199962      4.440892098500626e-16     -2.775557561562891e-17    
09 Jan 2028 09:36:00.000   53072.95242252896         2.600586412881967e-12     0                         -0.04349400474096352      4.440892098500626e-16     -6.938893903907228e-18    
09 Jan 2028 09:50:24.000   53035.71025066293         -1.989519660128281e-13    0                         -0.0426966817100348       -4.440892098500626e-16    -5.551115123125783e-17    
09 Jan 2028 10:04:48.000   52999.20347476135         9.947598300641403e-13     -9.094947017729282e-13    -0.04179202722089218      -4.440892098500626e-16    0                         
09 Jan 2028 10:19:12.000   52963.52395030984         5.087485988042317e-12     0                         -0.04078210843997288      -8.881784197001252e-16    -1.387778780781446e-17    
09 Jan 2028 10:33:36.000   52928.76164747607         -9.947598300641403e-13    9.094947017729282e-13     -0.03966923950272561      -4.440892098500626e-16    0                         
09 Jan 2028 10:48:00.000   52895.00442196818         -1.648459146963432e-12    -9.094947017729282e-13    -0.03845597462128693      0                         2.775557561562891e-17     
09 Jan 2028 11:02:24.000   52862.33783774807         0                         9.094947017729282e-13     -0.03714510184952924      -4.440892098500626e-16    0                         
09 Jan 2028 11:16:48.000   52830.84493551111         -2.501110429875553e-12    0                         -0.03573963548985393      0                         2.775557561562891e-17     
09 Jan 2028 11:31:12.000   52800.60606552038         2.842170943040401e-13     9.094947017729282e-13     -0.03424280926355529      0                         -2.775557561562891e-17    
09 Jan 2028 11:45:36.000   52771.69868703435         2.273736754432321e-13     0                         -0.0326580679423467       -4.440892098500626e-16    0                         
09 Jan 2028 12:00:00.000   52744.19719906617         5.684341886080801e-13     0                         -0.03098906025458991      0                         0                         
09 Jan 2028 12:14:24.000   52718.17275893028         2.273736754432321e-13     0                         -0.02923962996639663      0                         2.775557561562891e-17     
09 Jan 2028 12:28:48.000   52693.69312515204         -1.13686837721616e-12     -9.094947017729282e-13    -0.02741380832890023      4.440892098500626e-16     -2.775557561562891e-17    
09 Jan 2028 12:43:12.000   52670.82249278195         5.684341886080801e-14     -9.094947017729282e-13    -0.02551580460931588      4.440892098500626e-16     2.775557561562891e-17     
09 Jan 2028 12:57:36.000   52649.62134809286         5.684341886080801e-13     -4.547473508864641e-13    -0.02354999763454075      4.440892098500626e-16     0                         
09 Jan 2028 13:12:00.000   52630.14632318024         5.684341886080801e-14     0                         -0.02152092558500529      0                         -2.775557561562891e-17    
09 Jan 2028 13:26:24.000   52612.4500646958          -1.13686837721616e-13     4.547473508864641e-13     -0.019433276487892        0                         5.551115123125783e-17     
09 Jan 2028 13:40:48.000   52596.58110744269         3.410605131648481e-13     0                         -0.01729187652106775      0                         0                         
09 Jan 2028 13:55:12.000   52582.58375704625         5.684341886080801e-14     9.094947017729282e-13     -0.01510167953303746      0                         0                         
09 Jan 2028 14:09:36.000   52570.49800018766         2.387423592153937e-12     0                         -0.01286775434423413      4.440892098500626e-16     0                         
09 Jan 2028 14:24:00.000   52560.35938749436         1.13686837721616e-12      0                         -0.01059527193936914      0                         0                         
09 Jan 2028 14:38:24.000   52552.198964833           1.932676241267473e-12     0                         -0.008289493305995512     4.440892098500626e-16     -5.551115123125783e-17    
09 Jan 2028 14:52:48.000   52546.04320018201         -4.263256414560601e-13    0                         -0.00595575518565962      8.881784197001252e-16     0                         
09 Jan 2028 15:07:12.000   52541.91392214098         -1.818989403545856e-12    -4.547473508864641e-13    -0.003599457268915019     0                         -5.551115123125783e-17    
09 Jan 2028 15:21:36.000   52539.82827021427         3.410605131648481e-13     2.273736754432321e-13     -0.001226049661523208     0                         0                         
09 Jan 2028 15:36:00.000   52539.79866062383         -2.216893335571513e-12    -6.821210263296962e-13    0.001158980810031964      0                         5.551115123125783e-17     
09 Jan 2028 15:50:24.000   52541.83275325733         1.84741111297626e-12      4.547473508864641e-13     0.003550121155028811      4.440892098500626e-16     1.110223024625157e-16     
09 Jan 2028 16:04:48.000   52545.93344266434         -2.785327524179593e-12    2.273736754432321e-13     0.005941845180623881      0                         0                         
09 Jan 2028 16:19:12.000   52552.09884152378         -1.875832822406664e-12    -1.13686837721616e-13     0.008328623300032352      0                         0                         
09 Jan 2028 16:33:36.000   52560.32229380049         3.694822225952521e-13     -5.684341886080801e-14    0.01070493567235162       4.440892098500626e-16     0                         
09 Jan 2028 16:48:00.000   52570.59237392487         5.471179065352771e-13     -1.20792265079217e-13     0.01306528436720085       4.440892098500626e-16     0                         
09 Jan 2028 17:02:24.000   52582.8929349132          -2.291500322826323e-12    1.989519660128281e-13     0.0154042111364683        0                         5.551115123125783e-17     
09 Jan 2028 17:16:48.000   52597.20313121554         -6.252776074688882e-12    -3.410605131648481e-13    0.01771632091116818       0                         -5.551115123125783e-17    
09 Jan 2028 17:31:12.000   52613.49749100643         5.684341886080801e-13     0                         0.01999631414730316       0                         0                         
09 Jan 2028 17:45:36.000   52631.74603090815         8.100187187665142e-13     -4.547473508864641e-13    0.02223903679575037       4.440892098500626e-16     0                         
09 Jan 2028 18:00:00.000   52651.91439069772         3.467448550509289e-12     4.547473508864641e-13     0.02443952524141915       0                         0                         
09 Jan 2028 18:14:24.000   52673.96385123286         -5.996980689815246e-12    -2.273736754432321e-13    0.02659260176667292       -4.440892098500626e-16    5.551115123125783e-17     
09 Jan 2028 18:28:48.000   52697.85141370659         -2.017941369558685e-12    4.547473508864641e-13     0.02869360983554172       0                         5.551115123125783e-17     
09 Jan 2028 18:43:12.000   52723.53007565456         -4.263256414560601e-13    0                         0.0307379058079492        0                         0                         
09 Jan 2028 18:57:36.000   52750.94890026983         -1.961097950697877e-12    -4.547473508864641e-13    0.03272103040529906       -4.440892098500626e-16    0                         
09 Jan 2028 19:12:00.000   52780.0531739492          4.604316927725449e-12     9.094947017729282e-13     0.03463872209408599       -4.440892098500626e-16    0                         
09 Jan 2028 19:26:24.000   52810.78460226776         2.273736754432321e-12     0                         0.03648692521084222       0                         5.551115123125783e-17     
09 Jan 2028 19:40:48.000   52843.08146090945         -1.534772309241816e-12    -4.547473508864641e-13    0.03826179158258209       4.440892098500626e-16     0                         
09 Jan 2028 19:55:12.000   52876.87880605282         -1.762145984685048e-12    -9.094947017729282e-13    0.03995968140880607       0                         -5.551115123125783e-17    
09 Jan 2028 20:09:36.000   52912.10863519493         -1.70530256582424e-12     0                         0.04157716224162748       4.440892098500626e-16     0                         
09 Jan 2028 20:24:00.000   52948.70005819272         1.591615728102624e-12     0                         0.04311100684018695       -4.440892098500626e-16    -2.775557561562891e-17    
09 Jan 2028 20:38:24.000   52986.57950008482         3.979039320256561e-13     1.364242052659392e-12     0.04455819286650012       8.881784197001252e-16     5.551115123125783e-17     
09 Jan 2028 20:52:48.000   53025.67084843864         -6.821210263296962e-13    9.094947017729282e-13     0.04591590129481718       4.440892098500626e-16     2.775557561562891e-17     
09 Jan 2028 21:07:12.000   53065.89565743174         -1.70530256582424e-13     0                         0.04718151732877116       -4.440892098500626e-16    2.775557561562891e-17     
09 Jan 2028 21:21:36.000   53107.17329573412         0                         -9.094947017729282e-13    0.04835263018015527       0                         -2.775557561562891e-17    
09 Jan 2028 21:36:00.000   53149.42115314281         -2.842170943040401e-13    0                         0.04942703525789451       4.440892098500626e-16     -2.775557561562891e-17    
09 Jan 2028 21:50:24.000   53192.55478790725         -5.684341886080801e-14    0                         0.0504027350217706        0                         2.775557561562891e-17     
09 Jan 2028 22:04:48.000   53236.48813559429         1.818989403545856e-12     0                         0.05127794172031234       0                         2.775557561562891e-17     
09 Jan 2028 22:19:12.000   53281.13367824494         -7.958078640513122e-13    0                         0.05205107918669797       4.440892098500626e-16     2.775557561562891e-17     
09 Jan 2028 22:33:36.000   53326.4026135334          -1.080024958355352e-12    0                         0.05272078470232282       0                         0                         
09 Jan 2028 22:48:00.000   53372.20507236748         1.932676241267473e-12     9.094947017729282e-13     0.05328591119704383       4.440892098500626e-16     0                         
09 Jan 2028 23:02:24.000   53418.45028392094         3.694822225952521e-13     9.094947017729282e-13     0.05374552868952956       -8.881784197001252e-16    0                         
09 Jan 2028 23:16:48.000   53465.04675657695         -1.13686837721616e-12     0                         0.05409892519491015       0                         0                         
09 Jan 2028 23:31:12.000   53511.9024956412          5.400124791776761e-13     9.094947017729282e-13     0.05434560780459871       4.440892098500626e-16     2.775557561562891e-17     
09 Jan 2028 23:45:36.000   53558.92515697385         2.074784788419493e-12     0                         0.0544853024808659        4.440892098500626e-16     0                         
10 Jan 2028 00:00:00.000   53606.02227257602         -3.979039320256561e-13    0                         0.05451795411488744       0                         -1.387778780781446e-17    
10 Jan 2028 00:14:24.000   53653.10140268092         5.201172825763933e-12     0                         0.05444372549218168       4.440892098500626e-16     6.938893903907228e-18     
10 Jan 2028 00:28:48.000   53700.07036074218         1.747935129969846e-12     -9.094947017729282e-13    0.05426299626613808       0                         -6.938893903907228e-18    
10 Jan 2028 00:43:12.000   53746.83736201772         -2.046363078989089e-12    -9.094947017729282e-13    0.05397636117653049       -4.440892098500626e-16    2.42861286636753e-17      
10 Jan 2028 00:57:36.000   53793.31124713194         -3.369748924342275e-12    0                         0.0535846280700289        -4.440892098500626e-16    -3.122502256758253e-17    
10 Jan 2028 01:12:00.000   53839.40162687594         -4.352074256530614e-12    0                         0.05308881547739584       0                         -3.122502256758253e-17    
10 Jan 2028 01:26:24.000   53885.01910132161         -1.63424829224823e-13     -9.094947017729282e-13    0.05249014980835792       0                         2.42861286636753e-17      
10 Jan 2028 01:40:48.000   53930.0753932161          -5.684341886080801e-13    -9.094947017729282e-13    0.05179006246702265       4.440892098500626e-16     2.081668171172169e-17     
10 Jan 2028 01:55:12.000   53974.48358696696         2.501110429875553e-12     0                         0.05099018613030964       0                         -4.163336342344337e-17    
10 Jan 2028 02:09:36.000   54018.15822600327         -6.252776074688882e-13    0                         0.05009235160352757       -4.440892098500626e-16    0                         
10 Jan 2028 02:24:00.000   54061.01554451572         -3.495870259939693e-12    9.094947017729282e-13     0.04909858340515123       -8.881784197001252e-16    1.387778780781446e-17     
10 Jan 2028 02:38:24.000   54102.97358982819         3.979039320256561e-12     0                         0.04801109601817698       -8.881784197001252e-16    0                         
10 Jan 2028 02:52:48.000   54143.95242134335         -3.296918293926865e-12    9.094947017729282e-13     0.04683228895330391       -4.440892098500626e-16    1.387778780781446e-17     
10 Jan 2028 03:07:12.000   54183.87423116094         3.382183422218077e-12     -9.094947017729282e-13    0.04556474250692834       -4.440892098500626e-16    2.775557561562891e-17     
10 Jan 2028 03:21:36.000   54222.66353594993         -2.216893335571513e-12    0                         0.0442112121531573        0                         -2.775557561562891e-17    
10 Jan 2028 03:36:00.000   54260.2472879962          -1.13686837721616e-12     9.094947017729282e-13     0.04277462387969728       0                         -5.551115123125783e-17    
10 Jan 2028 03:50:24.000   54296.55505818219         -1.13686837721616e-13     -9.094947017729282e-13    0.04125806783231921       -8.881784197001252e-16    -2.775557561562891e-17    
10 Jan 2028 04:04:48.000   54331.51913770058         -3.467448550509289e-12    9.094947017729282e-13     0.03966479331355683       0                         -2.775557561562891e-17    
10 Jan 2028 04:19:12.000   54365.07470893305         -7.958078640513122e-13    0                         0.03799820182914428       -4.440892098500626e-16    0                         
10 Jan 2028 04:33:36.000   54397.15993511258         1.080024958355352e-12     0                         0.03626184152661728       4.440892098500626e-16     0                         
10 Jan 2028 04:48:00.000   54427.71613742985         -9.094947017729282e-13    0                         0.03445939969819573       0                         -2.775557561562891e-17    
10 Jan 2028 05:02:24.000   54456.68785002428         5.684341886080801e-14     0                         0.03259469698891309       -4.440892098500626e-16    -2.775557561562891e-17    
10 Jan 2028 05:16:48.000   54484.02298252862         3.979039320256561e-13     0                         0.03067167947296293       0                         0                         
10 Jan 2028 05:31:12.000   54509.672891744           -5.684341886080801e-14    4.547473508864641e-13     0.02869441231783976       0                         2.775557561562891e-17     
10 Jan 2028 05:45:36.000   54533.59250936543         0                         0                         0.02666707164825261       -4.440892098500626e-16    -2.775557561562891e-17    
10 Jan 2028 06:00:00.000   54555.74040701483         2.273736754432321e-13     -4.547473508864641e-13    0.02459393791011382       -4.440892098500626e-16    5.551115123125783e-17     
10 Jan 2028 06:14:24.000   54576.07890966614         4.547473508864641e-13     4.547473508864641e-13     0.0224793873518305        4.440892098500626e-16     5.551115123125783e-17     
10 Jan 2028 06:28:48.000   54594.57415016277         2.842170943040401e-13     0                         0.0203278852408447        0                         5.551115123125783e-17     
10 Jan 2028 06:43:12.000   54611.19616589279         -2.273736754432321e-13    0                         0.01814397672363761       4.440892098500626e-16     -5.551115123125783e-17    
10 Jan 2028 06:57:36.000   54625.91894289363         6.252776074688882e-13     0                         0.01593228008456587       4.440892098500626e-16     0                         
10 Jan 2028 07:12:00.000   54638.72049525013         -2.017941369558685e-12    4.547473508864641e-13     0.01369747698882658       0                         0                         
10 Jan 2028 07:26:24.000   54649.58289461247         3.979039320256561e-13     0                         0.01144430518313576       4.440892098500626e-16     0                         
10 Jan 2028 07:40:48.000   54658.49234173938         1.84741111297626e-12      0                         0.009177549059471633      4.440892098500626e-16     0                         
10 Jan 2028 07:55:12.000   54665.439177809           1.932676241267473e-12     2.273736754432321e-13     0.006902030588644789      4.440892098500626e-16     0                         
10 Jan 2028 08:09:36.000   54670.41792838088         -6.821210263296962e-13    -2.273736754432321e-13    0.004622600168097275      0                         0                         
10 Jan 2028 08:24:00.000   54673.42731133377         6.110667527536862e-13     4.547473508864641e-13     0.002344127658522481      4.440892098500626e-16     0                         
10 Jan 2028 08:38:24.000   54674.47026590234         2.600586412881967e-12     -5.684341886080801e-13    7.149150610793239e-05     4.440892098500626e-16     0                         
10 Jan 2028 08:52:48.000   54673.55393926799         -2.515321284590755e-12    5.684341886080801e-13     -0.002190429772141403     4.440892098500626e-16     -5.551115123125783e-17    
10 Jan 2028 09:07:12.000   54670.68969549269         -2.149391775674303e-12    6.821210263296962e-13     -0.004436769047445478     0                         0                         
10 Jan 2028 09:21:36.000   54665.89309066775         2.262023901522525e-12     -2.708944180085382e-14    -0.006662679037407001     -8.881784197001252e-16    0                         
10 Jan 2028 09:36:00.000   54659.18386167644         -4.416023102749023e-12    -5.115907697472721e-13    -0.008863343792181705     4.440892098500626e-16     5.551115123125783e-17     
10 Jan 2028 09:50:24.000   54650.58588415618         -1.470823463023407e-12    2.273736754432321e-13     -0.01103398695421188      -4.440892098500626e-16    -5.551115123125783e-17    
10 Jan 2028 10:04:48.000   54640.12714422357         -3.524291969370097e-12    2.273736754432321e-13     -0.01316988277388534      4.440892098500626e-16     -5.551115123125783e-17    
10 Jan 2028 10:19:12.000   54627.83967981225         -5.769607014372014e-12    4.547473508864641e-13     -0.01526636399764692      0                         5.551115123125783e-17     
10 Jan 2028 10:33:36.000   54613.75954453443         3.950617610826157e-12     0                         -0.01731883162203313      4.440892098500626e-16     -5.551115123125783e-17    
10 Jan 2028 10:48:00.000   54597.92672217503         1.904254531837068e-12     -2.273736754432321e-13    -0.01932276396541627      -4.440892098500626e-16    -5.551115123125783e-17    
10 Jan 2028 11:02:24.000   54580.38507000613         -2.103206497849897e-12    0                         -0.02127372464212822      0                         0                         
10 Jan 2028 11:16:48.000   54561.18223719311         2.359001882723533e-12     -4.547473508864641e-13    -0.0231673734833512       4.440892098500626e-16     0                         
10 Jan 2028 11:31:12.000   54540.36957918316         7.105427357601002e-13     -4.547473508864641e-13    -0.02499947615366842      0                         5.551115123125783e-17     
10 Jan 2028 11:45:36.000   54518.00205803199         -2.444267011014745e-12    9.094947017729282e-13     -0.02676591863483859      -4.440892098500626e-16    0                         
10 Jan 2028 12:00:00.000   54494.13813218227         -9.663381206337363e-13    -4.547473508864641e-13    -0.02846275296013168      8.881784197001252e-16     0                         
10 Jan 2028 12:14:24.000   54468.83952656206         -1.023181539494544e-12    4.547473508864641e-13     -0.03008622671772537      0                         5.551115123125783e-17     
10 Jan 2028 12:28:48.000   54442.17141168076         -1.534772309241816e-12    4.547473508864641e-13     -0.03163235534560569      0                         0                         
10 Jan 2028 12:43:12.000   54414.20206237841         9.094947017729282e-13     4.547473508864641e-13     -0.03309778622514278      4.440892098500626e-16     0                         
10 Jan 2028 12:57:36.000   54385.00263662065         -1.080024958355352e-12    0                         -0.03447920919312263      0                         -5.551115123125783e-17    
10 Jan 2028 13:12:00.000   54354.64710589196         1.70530256582424e-12      0                         -0.03577342550915023      0                         2.775557561562891e-17     
10 Jan 2028 13:26:24.000   54323.21215162269         2.273736754432321e-13     0                         -0.03697739448023429      -4.440892098500626e-16    -2.775557561562891e-17    
10 Jan 2028 13:40:48.000   54290.77698754452         5.684341886080801e-14     9.094947017729282e-13     -0.03808826265061925      4.440892098500626e-16     0                         
10 Jan 2028 13:55:12.000   54257.42321622493         0                         0                         -0.03910338059390471      0                         0                         
10 Jan 2028 14:09:36.000   54223.23462959789         1.13686837721616e-13      0                         -0.0400203137610133       0                         -2.775557561562891e-17    
10 Jan 2028 14:24:00.000   54188.29703549506         -3.410605131648481e-13    -9.094947017729282e-13    -0.04083684728576584      0                         -2.775557561562891e-17    
10 Jan 2028 14:38:24.000   54152.69805279611         -8.526512829121202e-13    9.094947017729282e-13     -0.04155099008118877      8.881784197001252e-16     0                         
10 Jan 2028 14:52:48.000   54116.52692857882         0                         0                         -0.04216097647333748      -4.440892098500626e-16    2.775557561562891e-17     
10 Jan 2028 15:07:12.000   54079.87433176506         1.364242052659392e-12     1.818989403545856e-12     -0.04266526932177039      0                         0                         
10 Jan 2028 15:21:36.000   54042.83216569386         3.410605131648481e-13     9.094947017729282e-13     -0.0430625621646449       4.440892098500626e-16     0                         
10 Jan 2028 15:36:00.000   54005.49335701587         2.984279490192421e-12     0                         -0.04335178290086183      4.440892098500626e-16     2.775557561562891e-17     
10 Jan 2028 15:50:24.000   53967.95165646682         -5.087485988042317e-12    0                         -0.04353209729149152      -4.440892098500626e-16    0                         
10 Jan 2028 16:04:48.000   53930.30143030269         1.449507180950604e-12     -9.094947017729282e-13    -0.04360291247147016      -8.881784197001252e-16    0                         
10 Jan 2028 16:19:12.000   53892.63746280391         1.70530256582424e-13      0                         -0.04356388088034714      4.440892098500626e-16     -1.387778780781446e-17    
10 Jan 2028 16:33:36.000   53855.05471545409         3.126388037344441e-13     9.094947017729282e-13     -0.04341490344854983      0                         1.387778780781446e-17     
10 Jan 2028 16:48:00.000   53817.64813751508         -4.689582056016661e-13    0                         -0.04315613207919666      -4.440892098500626e-16    2.775557561562891e-17     
10 Jan 2028 17:02:24.000   53780.5124300174          1.293187779083382e-12     9.094947017729282e-13     -0.04278797149134047      0                         -1.734723475976807e-17    
10 Jan 2028 17:16:48.000   53743.74184388258         -2.096101070492296e-12    9.094947017729282e-13     -0.04231108007092193      0                         2.081668171172169e-17     
10 Jan 2028 17:31:12.000   53707.42994262763         -1.731059739995544e-12    -9.094947017729282e-13    -0.04172636944526369      -4.440892098500626e-16    -2.255140518769849e-17    
10 Jan 2028 17:45:36.000   53671.66940114835         1.570299446029821e-12     0                         -0.04103500345678648      0                         3.122502256758253e-17     
10 Jan 2028 18:00:00.000   53636.55177291197         -5.329070518200751e-12    0                         -0.04023839564983221      1.332267629550188e-15     1.734723475976807e-17     
10 Jan 2028 18:14:24.000   53602.16729134323         -4.689582056016661e-13    -9.094947017729282e-13    -0.03933820639515899      0                         6.938893903907228e-18     
