xx 2000R06 IAU Theory of Nutation (1320 term) (Sorted for largest A terms, then for largest F terms)
xx  a1  a2  a3  a4  a5  a6  a7  a8  a9 a10 a11 a12 a13            A         B          C       D        E          F         G         H     #  all are 1e-06"
  2   1   2   0   2   0   0   0   0   0   0   0   0   0         41.2         0      -17.6       0     -0.2       -0.1         0         0   148
  1   0   0  -2  -2   0   0   0   0   0   0   0   0   0         39.6         0       17.1       0      0.0        0.0         0         0   149
  0   0   0   1   1   0   0   0   0   0   0   0   0   0        -39.0         0       20.5       0      0.0        0.0         0         0   150
  2  -1   0   0   0   0   0   0   0   0   0   0   0   0         37.5         0       -0.8       0     -0.1        0.0         0         0   151
  0   0   0   0   0   0   2   0   0   0   0   0   0   2         37.0         0      -16.0       0     -0.8        0.0         0         0   152
  0   0   0   0   0   0   0   2  -2   0   0   0   0   0        -36.8         0          0       0      0.0          0         0         0   153
  1   1   0   0   1   0   0   0   0   0   0   0   0   0        -36.1         0       18.9       0      0.0        0.0         0         0   154
  1   1   2   0   1   0   0   0   0   0   0   0   0   0         36.0         0      -18.5       0     -0.1       -0.1         0         0   155
  1   0  -2   2  -2   0   0   0   0   0   0   0   0   0        -35.7         0      -15.4       0      0.1        0.0         0         0   156
  2   0   0  -2   0   0   0  -2   0   3   0   0   0   0         34.9         0          0       0     -6.2          0         0         0   157
  0   0   0   0   0   0   1   1   0   0   0   0   0   2        -33.9         0       14.7       0      0.0        0.0         0         0   158
  1   0   2   1   2   0   0   0   0   0   0   0   0   0         33.7         0      -14.3       0     -0.1       -0.1         0         0   159
  0   1   0  -2   1   0   0   0   0   0   0   0   0   0        -33.5         0       18.4       0     -0.1       -0.1         0         0   160
  2   0   2   0   0   0   0   0   0   0   0   0   0   0         33.5         0       -1.4       0     -0.2        0.0         0         0   161
  1   0   2  -1   2   0   0   0   0   0   0   0   0   0        -33.4         0       14.4       0      0.0        0.0         0         0   162
  1   0   0   1   0   0   0   0   0   0   0   0   0   0        -32.5         0        0.7       0      0.1        0.0         0         0   163
  0   0   0   1  -1   0   0   0   0   0   0   0   0   0        -32.1         0      -17.4       0      0.1        0.0         0         0   164
  1   0   0  -2   2   0   0   0   0   0   0   0   0   0         30.9         0      -13.4       0      0.1        0.0         0         0   165
  1  -1   0   0  -1   0   0   0   0   0   0   0   0   0         30.1         0       16.2       0     -0.1        0.0         0         0   166
  2   1   0   0   0   0   0   0   0   0   0   0   0   0        -28.6         0        0.6       0      0.1        0.0         0         0   167
  2   0   0  -2  -1   0   0  -2   0   2   0   0   0   0        -28.4         0      -15.1       0      0.0        0.0         0         0   168
  0   0   2   1   1   0   0   0   0   0   0   0   0   0         28.0         0      -14.4       0     -0.1        0.0         0         0   169
  1   2   0  -2   0   0   0   0   0   0   0   0   0   0        -27.6         0       -0.2       0      0.0        0.0         0         0   170
  0   3   0   0   0   0   0   0   0   0   0   0   0   0         27.6         0        0.2       0      0.0        0.0         0         0   171
  0   0   1  -1   1   0   0   0  -2   0   0   0   0   0         27.3         0      -14.6       0      8.0        4.3         0         0   172
